0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.9991740043444156,0.9991468340357893,1.4454463459770145e-05,1.2715845054049019e-05,-0.046660674486809106,0.0007786517145282607,0.04586565083098566,1.6371941606491925e-05,0.0009106718689649233,-0.013103203246437434,4.996011550279651e-06,0.012187535366287772,0.9990148808917526,-0.9990521007012125,3.323569702924092e-05,3.98411234241625e-06,0.045877728236030375,3.3334893006755006e-05,-0.04626539574345456,0.00035433261431868875,2.3542653225900913e-06,4.965888914538163e-06,-0.9996099248002367,0.9996026046460456,1.6313970285509983e-05,2.8370499409961667e-06,0.9994959111697763,-0.9995150621898622,1.2729598879350395e-05,0.012188680365940516,0.0004610723707637421,-0.012662482336369574
-0.9993000304551362,0.9989850686061671,0.0001804209806898105,0.00013454086808791906,-0.5395803426621303,0.00037325377022711726,0.5390053023837305,0.0002017865080236338,0.0011521613672802902,-0.14064817295804188,5.316334705943712e-05,0.1394428482443012,0.9982054512345762,-0.9986891283787466,0.0004212588713106477,6.241827263928802e-05,0.5389152866208492,0.00042074606505228767,-0.539575484167369,0.000239451481618906,0.0002715347701716403,5.3222421205203995e-05,-0.9998073357691868,0.9994825785778655,0.00020151260107408614,7.954812694740263e-05,0.999312902189174,-0.9995939629170342,0.00013442652307554579,0.13942546234772674,0.0004097721643042121,-0.13996966103586228
-0.9992110715087514,0.9988126469109394,0.00012323789428267238,0.00027518670336135675,-0.19148096565040162,0.0006467701134074121,0.19077397136018684,6.022417699319836e-05,0.0007547872859762097,-0.2950532529047324,0.0001281452502056213,0.29417032036899704,0.998703637269019,-0.9989852653328617,0.00014086661932496112,0.00014076144426888515,0.19087579757085069,0.0001410493145454338,-0.19131476990434493,0.00029792301909982444,2.1437334025968856e-05,0.00012862090047179264,-0.9996317093567716,0.9994816511224809,5.998580809066068e-05,8.561056637015243e-05,0.999440213174362,-0.999585809548631,0.00027639189093781134,0.29422382043224693,0.0003400449629384523,-0.2948402572866977
-0.9994235583530838,0.9986947074268733,0.00021912514760798465,0.0005097257784833677,-0.42262794121847125,0.0004513826162469798,0.4220429702677978,0.000133588334356944,0.0005954978898878811,-0.5299978341661951,0.00022435990129111968,0.5291779763749678,0.9985499529682091,-0.998897563908573,0.0003084813848361633,3.912955548620355e-05,0.4221822683702381,0.0003089244717345723,-0.42281394798643623,0.0003227551446172871,7.905645945124724e-05,0.00022375266043395586,-0.9996196090372564,0.9993167999173791,0.0001342143378653843,0.00025648406548294884,0.9994365976487932,-0.9998272960521842,0.0005105095455006202,0.5289601468346026,0.00020202267320764403,-0.5296726790537786
-0.9992711049900352,0.9991180383377462,7.286284577634632e-05,8.020380636024758e-05,-0.4580909411390859,0.00041839993600801525,0.45750815395856353,0.00016438724441517554,0.0009991944003571855,-0.07917644041626248,4.074134694951306e-05,0.0781365046692908,0.9985365716429061,-0.9988547165028614,0.00031339027568829054,4.754584265304291e-06,0.4574838479412635,0.0003130058840240031,-0.4580007448869595,0.00020389106198839767,9.81552932672598e-05,4.051798254243118e-05,-0.9997044190710875,0.9995657457952923,0.00016398186304780968,9.66502310523411e-06,0.999335046542623,-0.9995086934286773,8.029498786111798e-05,0.07813152975621593,0.0004349689885242373,-0.0786467937334755
-0.9992393223230508,0.9987323693990077,1.4193694557076627e-06,0.0005055335544511846,-0.005165145506137447,0.000757671847416386,0.0044055060659853,1.9675928298822523e-06,0.0005622609793724701,-0.506797523139622,0.00019556874856938266,0.5060396934117357,0.9989272312744039,-0.9989657484487949,3.284084819645973e-06,3.523308940767438e-05,0.004403936335659717,3.3671783817744125e-06,-0.004818452031465248,0.0004111485175613615,2.987621570408786e-06,0.00019592530764552896,-0.9995525507119228,0.9993536377828145,1.886931943746492e-06,0.00031694140892036605,0.9995287328570528,-0.9998475611977958,0.0005061646860200789,0.505756996447424,0.00023649161751256866,-0.5064996527512675
-0.999266740817749,0.9982062849512446,6.518366956885292e-05,0.0009952721968229865,-0.1131695967319688,0.0007118271604859073,0.11241614332794825,4.162624356521457e-05,5.2096156593300905e-05,-0.983457919083124,0.0003970949068259533,0.9830087280195517,0.9988674918444697,-0.9991252152046337,7.844299585654463e-05,0.00017928036425225927,0.11233668689393249,7.836688909528453e-05,-0.11266972111985296,0.00025466733696138634,0.00014450890677256928,0.00039489115091895737,-0.9998322557141882,0.9992928556567447,4.1790212944889354e-05,0.0007234670457097362,0.9994989044273541,-1.0002641616859156,0.0009937635347191545,0.9824682970913601,4.6207506650216925e-05,-0.9835082681325426
-0.9991615556283714,0.9986475349714842,9.958667282750695e-06,0.0005040619894112101,-0.0529817658999131,0.0007878606851501346,0.05217384510199833,2.0060113101797385e-05,0.0004657888204585234,-0.48609942488668045,0.00021202851740417575,0.48542160754903596,0.9989685421857585,-0.9991349737795847,3.566243441297826e-05,0.00013076915929529165,0.052177552883467995,3.552110969199327e-05,-0.05256922985058099,0.000356155857429561,6.320173374587399e-06,0.0002120532980029799,-0.9995729362727973,0.9993545628014262,1.9990911312181608e-05,0.00019925127576212175,0.999422222101594,-0.9996414642885837,0.0005051265539387852,0.48535217732671726,0.00028844930047723123,-0.4861457531816026
-0.9993773282410147,0.9991273193659473,4.6820032186052166e-05,0.00020318884273849746,-0.11302961688010449,0.000560667488960935,0.1124280811902928,4.086820092078211e-05,0.0007959769900759621,-0.217419640578005,9.239146541099611e-05,0.21653127212305806,0.9988924637467226,-0.9989956155916043,8.393419940207111e-05,1.9217645351421336e-05,0.11234885965697856,8.431921242735342e-05,-0.11273823855926912,0.00030505968979273123,0.00012551540514837872,9.276773331701363e-05,-0.9997787461734726,0.9995604630351675,4.0934719235191706e-05,4.839186948433376e-05,0.9994126704779025,-0.9995019970665777,0.00020319460270851707,0.21650179050013132,0.000453087367294321,-0.21715807247044472
-0.9991454589586589,0.9987899236308163,1.1949069391603793e-05,0.0003435862582949637,-0.020183012980471093,0.0007700092898553098,0.019405496167898745,7.507522812218083e-06,0.0006092871927279386,-0.3602666654051895,0.00016433423080371165,0.359493043982119,0.9989506850497003,-0.9990159247033533,1.403850423704598e-05,5.120114953322699e-05,0.0194151485563447,1.40844936294545e-05,-0.01980653159645429,0.0003772985465171472,2.2516640344819297e-06,0.00016449916262804582,-0.9995555725561941,0.9993888217296153,7.400485821864355e-06,0.00012324524513907645,0.9994845271715735,-0.9996151729024418,0.0003436989902907941,0.3594208282872797,0.00028175900863483804,-0.3600462862865903
